Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,transaction_type,description_recovered,description_source,invoice_date_only,invoice_year,invoice_month,invoice_weekday,is_guest_transaction,price_category,is_special_transaction
566067,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,-95,2011-09-08 16:36:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-08,2011,9,3,True,PRICE_ZERO,True
566066,15060B,FAIRY CAKE DESIGN UMBRELLA,-52,2011-09-08 16:36:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-08,2011,9,3,True,PRICE_ZERO,True
566068,22268,EASTER DECORATION SITTING BUNNY,-86,2011-09-08 16:37:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-08,2011,9,3,True,PRICE_ZERO,True
566121,23306,SET OF 36 DOILIES PANTRY DESIGN,-682,2011-09-09 10:56:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-09,2011,9,4,True,PRICE_ZERO,True
566122,23084,temp adjustment,-484,2011-09-09 10:57:00,0.0,,United Kingdom,RETURN,False,original,2011-09-09,2011,9,4,True,PRICE_ZERO,True
566449,20856,??,-140,2011-09-12 16:07:00,0.0,,United Kingdom,RETURN,False,original,2011-09-12,2011,9,0,True,PRICE_ZERO,True
566573,22823,test,-22,2011-09-13 13:10:00,0.0,,United Kingdom,RETURN,False,original,2011-09-13,2011,9,1,True,PRICE_ZERO,True
566711,21578,WOODLAND DESIGN  COTTON TOTE BAG,-31,2011-09-14 12:03:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-14,2011,9,2,True,PRICE_ZERO,True
566710,16207B,PINK HEART RED HANDBAG,-4,2011-09-14 12:03:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-14,2011,9,2,True,PRICE_ZERO,True
566712,22030,??,-635,2011-09-14 12:04:00,0.0,,United Kingdom,RETURN,False,original,2011-09-14,2011,9,2,True,PRICE_ZERO,True
566763,84708B,PINK JEWELLED PHOTO FRAME,-5,2011-09-14 17:48:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-14,2011,9,2,True,PRICE_ZERO,True
566764,23065,LARGE DECO JEWELLERY STAND,-13,2011-09-14 17:49:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-14,2011,9,2,True,PRICE_ZERO,True
566765,22244,3 HOOK HANGER MAGIC GARDEN,-9,2011-09-14 17:50:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-14,2011,9,2,True,PRICE_ZERO,True
566766,21311,SET/4 BIRD MIRROR MAGNETS,-117,2011-09-14 17:51:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-14,2011,9,2,True,PRICE_ZERO,True
566767,20977,36 PENCILS TUBE WOODLAND,-188,2011-09-14 17:52:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-14,2011,9,2,True,PRICE_ZERO,True
566768,16045,POPART WOODEN PENCILS ASST,-3667,2011-09-14 17:53:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-14,2011,9,2,True,PRICE_ZERO,True
566977,48173C,DOORMAT BLACK FLOCK,-54,2011-09-16 09:47:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567057,84725,FREESTYLE CANVAS ART PICTURE,-8,2011-09-16 11:39:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567058,22453,MEASURING TAPE BABUSHKA BLUE,-12,2011-09-16 11:40:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567060,22445,PENCIL CASE LIFE IS BEAUTIFUL,-62,2011-09-16 11:41:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567059,22452,MEASURING TAPE BABUSHKA PINK,-63,2011-09-16 11:41:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567061,84877B,GREEN ROUND COMPACT MIRROR,-27,2011-09-16 11:42:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567063,23135,SMALL ZINC HEART WALL ORGANISER,-27,2011-09-16 11:50:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567113,85215,Damaged,-29,2011-09-16 13:39:00,0.0,,United Kingdom,RETURN,False,original,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567125,21246,damaged,-2,2011-09-16 13:49:00,0.0,,United Kingdom,RETURN,False,original,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567127,85230E,Damaged,-48,2011-09-16 14:01:00,0.0,,United Kingdom,RETURN,False,original,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567132,21830,OOPS ! adjustment,-384,2011-09-16 14:14:00,0.0,,United Kingdom,RETURN,False,original,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567143,21179,damaged,-14,2011-09-16 15:02:00,0.0,,United Kingdom,RETURN,False,original,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567149,35607B,thrown away,-9,2011-09-16 15:29:00,0.0,,United Kingdom,RETURN,False,original,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567150,35817P,thrown away,-44,2011-09-16 15:29:00,0.0,,United Kingdom,RETURN,False,original,2011-09-16,2011,9,4,True,PRICE_ZERO,True
567363,23028,DRAWER KNOB CRACKLE GLAZE BLUE,-49,2011-09-19 16:58:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-19,2011,9,0,True,PRICE_ZERO,True
567364,22925,BLUE GIANT GARDEN THERMOMETER,-20,2011-09-19 16:58:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-19,2011,9,0,True,PRICE_ZERO,True
567366,21174,POTTERING IN THE SHED METAL SIGN,-138,2011-09-19 16:59:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-19,2011,9,0,True,PRICE_ZERO,True
567367,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,-86,2011-09-19 17:15:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-19,2011,9,0,True,PRICE_ZERO,True
567629,40016,?,-752,2011-09-21 13:21:00,0.0,,United Kingdom,RETURN,False,original,2011-09-21,2011,9,2,True,PRICE_ZERO,True
567645,21447,12 IVORY ROSE PEG PLACE SETTINGS,-53,2011-09-21 14:27:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-21,2011,9,2,True,PRICE_ZERO,True
567693,85199L,?,-250,2011-09-21 17:26:00,0.0,,United Kingdom,RETURN,False,original,2011-09-21,2011,9,2,True,PRICE_ZERO,True
567694,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-24,2011-09-21 17:30:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-21,2011,9,2,True,PRICE_ZERO,True
567695,22688,DOORMAT PEACE ON EARTH BLUE,-42,2011-09-21 17:31:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-21,2011,9,2,True,PRICE_ZERO,True
567696,23091,ZINC HERB GARDEN CONTAINER,-15,2011-09-21 17:32:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-21,2011,9,2,True,PRICE_ZERO,True
567719,20980,36 PENCILS TUBE POSY,-7,2011-09-22 10:32:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-22,2011,9,3,True,PRICE_ZERO,True
567861,35597A,DUSTY PINK CHRISTMAS TREE 30CM,-14,2011-09-22 14:01:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-22,2011,9,3,True,PRICE_ZERO,True
567862,35591T,TURQUOISE CHRISTMAS TREE,-4,2011-09-22 14:02:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-22,2011,9,3,True,PRICE_ZERO,True
567918,79163,damaged,-1,2011-09-22 17:20:00,0.0,,United Kingdom,RETURN,False,original,2011-09-22,2011,9,3,True,PRICE_ZERO,True
567921,21089,damaged,-7,2011-09-22 17:24:00,0.0,,United Kingdom,RETURN,False,original,2011-09-22,2011,9,3,True,PRICE_ZERO,True
567923,37343,damaged,-2,2011-09-22 17:24:00,0.0,,United Kingdom,RETURN,False,original,2011-09-22,2011,9,3,True,PRICE_ZERO,True
567925,84876D,damaged,-2,2011-09-22 17:26:00,0.0,,United Kingdom,RETURN,False,original,2011-09-22,2011,9,3,True,PRICE_ZERO,True
567927,21654,Damaged,-3,2011-09-22 17:28:00,0.0,,United Kingdom,RETURN,False,original,2011-09-22,2011,9,3,True,PRICE_ZERO,True
567931,84563B,damaged,-11,2011-09-22 17:38:00,0.0,,United Kingdom,RETURN,False,original,2011-09-22,2011,9,3,True,PRICE_ZERO,True
567932,85213,MINI  ZINC GARDEN DECORATIONS,-12,2011-09-22 17:39:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-22,2011,9,3,True,PRICE_ZERO,True
567933,84422,Dagamed,-30,2011-09-22 17:49:00,0.0,,United Kingdom,RETURN,False,original,2011-09-22,2011,9,3,True,PRICE_ZERO,True
568052,90209C,PINK ENAMEL+GLASS HAIR COMB,-3,2011-09-23 12:42:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-23,2011,9,4,True,PRICE_ZERO,True
568079,85197,SET OF 12 MINI BUNNIES IN A BUCKET,-1,2011-09-23 14:35:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-23,2011,9,4,True,PRICE_ZERO,True
568080,44236,PINK/PURPLE CIRCLE CURTAIN,-2,2011-09-23 14:35:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-23,2011,9,4,True,PRICE_ZERO,True
568081,84663A,GRASS HOPPER WOODEN WALL CLOCK,-9,2011-09-23 14:36:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-23,2011,9,4,True,PRICE_ZERO,True
568084,84927A,WAKE UP COCKEREL TILE HOOK,-7,2011-09-23 14:38:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-23,2011,9,4,True,PRICE_ZERO,True
568087,85049D,BRIGHT BLUES RIBBONS,-8,2011-09-23 14:40:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-23,2011,9,4,True,PRICE_ZERO,True
568088,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,-49,2011-09-23 14:40:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-23,2011,9,4,True,PRICE_ZERO,True
568089,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",-37,2011-09-23 14:41:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-23,2011,9,4,True,PRICE_ZERO,True
568090,20793,BLUE TILED TRAY,-5,2011-09-23 14:41:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-23,2011,9,4,True,PRICE_ZERO,True
568091,85211,S/4 GROOVY CAT MAGNETS,-3,2011-09-23 14:41:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-23,2011,9,4,True,PRICE_ZERO,True
568093,20773,BLUE PAISLEY NOTEBOOK,-9,2011-09-23 14:42:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-23,2011,9,4,True,PRICE_ZERO,True
568233,21586,KINGS CHOICE GIANT TUBE MATCHES,-147,2011-09-26 11:37:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-26,2011,9,0,True,PRICE_ZERO,True
568302,20700,?,-121,2011-09-26 12:46:00,0.0,,United Kingdom,RETURN,False,original,2011-09-26,2011,9,0,True,PRICE_ZERO,True
568371,22687,DOORMAT CHRISTMAS VILLAGE,-41,2011-09-26 16:48:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-26,2011,9,0,True,PRICE_ZERO,True
568372,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,-19,2011-09-26 16:54:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-26,2011,9,0,True,PRICE_ZERO,True
568401,21394,damages,-35,2011-09-27 10:30:00,0.0,,United Kingdom,RETURN,False,original,2011-09-27,2011,9,1,True,PRICE_ZERO,True
568403,84905,PINK BUTTERFLY CUSHION COVER,-3,2011-09-27 10:35:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-27,2011,9,1,True,PRICE_ZERO,True
568405,22893,MINI CAKE STAND T-LIGHT HOLDER,-42,2011-09-27 10:36:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-27,2011,9,1,True,PRICE_ZERO,True
568404,22497,SET OF 2 TINS VINTAGE BATHROOM,-17,2011-09-27 10:36:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-27,2011,9,1,True,PRICE_ZERO,True
568406,18094C,WHITE AND BLUE CERAMIC OIL BURNER,-67,2011-09-27 10:37:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-27,2011,9,1,True,PRICE_ZERO,True
568407,84660A,WHITE STITCHED WALL CLOCK,-8,2011-09-27 10:38:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-27,2011,9,1,True,PRICE_ZERO,True
568442,37327,damages,-131,2011-09-27 11:31:00,0.0,,United Kingdom,RETURN,False,original,2011-09-27,2011,9,1,True,PRICE_ZERO,True
568543,84920,PINK FLOWER FABRIC PONY,-21,2011-09-27 14:33:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-27,2011,9,1,True,PRICE_ZERO,True
568545,22548,HEADS AND TAILS SPORTING FUN,-70,2011-09-27 14:34:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-27,2011,9,1,True,PRICE_ZERO,True
568546,22409,MONEY BOX BISCUITS DESIGN,-20,2011-09-27 14:35:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-27,2011,9,1,True,PRICE_ZERO,True
568724,84816,damages,-21,2011-09-28 16:27:00,0.0,,United Kingdom,RETURN,False,original,2011-09-28,2011,9,2,True,PRICE_ZERO,True
568725,79000,MOROCCAN TEA GLASS,-209,2011-09-28 16:28:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-28,2011,9,2,True,PRICE_ZERO,True
569098,21098,damages?,-231,2011-09-30 12:09:00,0.0,,United Kingdom,RETURN,False,original,2011-09-30,2011,9,4,True,PRICE_ZERO,True
569102,21098,CHRISTMAS TOILET ROLL,-129,2011-09-30 12:25:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-30,2011,9,4,True,PRICE_ZERO,True
569121,21244,BLUE POLKADOT PLATE,-38,2011-09-30 13:03:00,0.0,,United Kingdom,RETURN,True,recovered,2011-09-30,2011,9,4,True,PRICE_ZERO,True
569131,22927,damaged,-5,2011-09-30 13:49:00,0.0,,United Kingdom,RETURN,False,original,2011-09-30,2011,9,4,True,PRICE_ZERO,True
569256,20774,damaged,-14,2011-10-03 11:15:00,0.0,,United Kingdom,RETURN,False,original,2011-10-03,2011,10,0,True,PRICE_ZERO,True
569335,84660A,damaged,-15,2011-10-03 13:57:00,0.0,,United Kingdom,RETURN,False,original,2011-10-03,2011,10,0,True,PRICE_ZERO,True
569341,82600,historic computer difference?....se,-458,2011-10-03 14:19:00,0.0,,United Kingdom,RETURN,False,original,2011-10-03,2011,10,0,True,PRICE_ZERO,True
569347,85086A,CANDY SPOT HEART DECORATION,-6,2011-10-03 14:38:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-03,2011,10,0,True,PRICE_ZERO,True
569376,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,-9,2011-10-03 16:29:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-03,2011,10,0,True,PRICE_ZERO,True
569377,22784,LANTERN CREAM GAZEBO,-14,2011-10-03 16:30:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-03,2011,10,0,True,PRICE_ZERO,True
569378,72799F,IVORY PILLAR CANDLE GOLD FLOCK,-5,2011-10-03 16:31:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-03,2011,10,0,True,PRICE_ZERO,True
569379,16015,MEDIUM CHINESE STYLE SCISSOR,-69,2011-10-03 16:33:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-03,2011,10,0,True,PRICE_ZERO,True
569380,21809,CHRISTMAS HANGING TREE WITH BELL,-140,2011-10-03 16:40:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-03,2011,10,0,True,PRICE_ZERO,True
569391,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,-32,2011-10-03 17:13:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-03,2011,10,0,True,PRICE_ZERO,True
569392,47504K,ENGLISH ROSE GARDEN SECATEURS,-275,2011-10-03 17:15:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-03,2011,10,0,True,PRICE_ZERO,True
569393,23152,IVORY SWEETHEART WIRE LETTER RACK,-23,2011-10-03 17:15:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-03,2011,10,0,True,PRICE_ZERO,True
569394,21163,DO NOT TOUCH MY STUFF DOOR HANGER,-70,2011-10-03 17:16:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-03,2011,10,0,True,PRICE_ZERO,True
569464,23268,Incorrect stock entry.,-1440,2011-10-04 11:40:00,0.0,,United Kingdom,RETURN,False,original,2011-10-04,2011,10,1,True,PRICE_ZERO,True
569465,23269,incorrect stock entry.,-1440,2011-10-04 11:41:00,0.0,,United Kingdom,RETURN,False,original,2011-10-04,2011,10,1,True,PRICE_ZERO,True
569466,23270,incorrect stock entry.,-2880,2011-10-04 11:42:00,0.0,,United Kingdom,RETURN,False,original,2011-10-04,2011,10,1,True,PRICE_ZERO,True
569817,21870,I CAN ONLY PLEASE ONE PERSON MUG,-26,2011-10-06 12:09:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569831,20713,wrongly coded-23343,-800,2011-10-06 12:38:00,0.0,,United Kingdom,RETURN,False,original,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569854,35954,counted,-430,2011-10-06 14:26:00,0.0,,United Kingdom,RETURN,False,original,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569855,23412,?,-30,2011-10-06 14:27:00,0.0,,United Kingdom,RETURN,False,original,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569874,90180A,stock check,-32,2011-10-06 15:06:00,0.0,,United Kingdom,RETURN,False,original,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569875,90195A,check,-45,2011-10-06 15:07:00,0.0,,United Kingdom,RETURN,False,original,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569876,90210D,check,-28,2011-10-06 15:08:00,0.0,,United Kingdom,RETURN,False,original,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569877,90210C,RED   ACRYLIC FACETED BANGLE,-10,2011-10-06 15:09:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569878,90057,crushed boxes,-380,2011-10-06 15:12:00,0.0,,United Kingdom,RETURN,False,original,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569879,90012B,check,-5,2011-10-06 15:13:00,0.0,,United Kingdom,RETURN,False,original,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569880,90012A,stock check,-18,2011-10-06 15:14:00,0.0,,United Kingdom,RETURN,False,original,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569881,90014C,SILVER/BLACK ORBIT NECKLACE,-8,2011-10-06 15:14:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569882,90014B,GOLD M PEARL  ORBIT NECKLACE,-1,2011-10-06 15:15:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569883,90014A,check,-12,2011-10-06 15:16:00,0.0,,United Kingdom,RETURN,False,original,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569884,90164B,WHITE  ROSEBUD PEARL BRACELET,-14,2011-10-06 15:16:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569885,90164A,PINK ROSEBUD PEARL BRACELET,-15,2011-10-06 15:17:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-06,2011,10,3,True,PRICE_ZERO,True
569886,90191,??,-60,2011-10-06 15:24:00,0.0,,United Kingdom,RETURN,False,original,2011-10-06,2011,10,3,True,PRICE_ZERO,True
570013,21395,BLUE POLKADOT BEAKER,-38,2011-10-07 09:55:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-07,2011,10,4,True,PRICE_ZERO,True
570110,22570,?,-74,2011-10-07 12:27:00,0.0,,United Kingdom,RETURN,False,original,2011-10-07,2011,10,4,True,PRICE_ZERO,True
570112,22569,?,-84,2011-10-07 12:29:00,0.0,,United Kingdom,RETURN,False,original,2011-10-07,2011,10,4,True,PRICE_ZERO,True
570185,21090,WET/MOULDY,-192,2011-10-07 14:56:00,0.0,,United Kingdom,RETURN,False,original,2011-10-07,2011,10,4,True,PRICE_ZERO,True
570193,22449,can't find,-125,2011-10-07 15:32:00,0.0,,United Kingdom,RETURN,False,original,2011-10-07,2011,10,4,True,PRICE_ZERO,True
570259,22336,DOVE DECORATION PAINTED ZINC,-114,2011-10-10 09:59:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-10,2011,10,0,True,PRICE_ZERO,True
570260,35933,PINK STOCKING CHRISTMAS DECORATION,-34,2011-10-10 10:00:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-10,2011,10,0,True,PRICE_ZERO,True
570262,35954,SMALL FOLKART STAR CHRISTMAS DEC,-80,2011-10-10 10:00:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-10,2011,10,0,True,PRICE_ZERO,True
570264,21288,STRIPEY CHOCOLATE NESTING BOXES,-22,2011-10-10 10:03:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-10,2011,10,0,True,PRICE_ZERO,True
570294,84249A,damaged,-25,2011-10-10 12:00:00,0.0,,United Kingdom,RETURN,False,original,2011-10-10,2011,10,0,True,PRICE_ZERO,True
570403,47574A,check,-61,2011-10-10 12:45:00,0.0,,United Kingdom,RETURN,False,original,2011-10-10,2011,10,0,True,PRICE_ZERO,True
570440,21424,damages,-40,2011-10-10 14:31:00,0.0,,United Kingdom,RETURN,False,original,2011-10-10,2011,10,0,True,PRICE_ZERO,True
570595,21823,check,-94,2011-10-11 11:47:00,0.0,,United Kingdom,RETURN,False,original,2011-10-11,2011,10,1,True,PRICE_ZERO,True
570596,21803,check,-38,2011-10-11 11:48:00,0.0,,United Kingdom,RETURN,False,original,2011-10-11,2011,10,1,True,PRICE_ZERO,True
570599,84596G,??,-365,2011-10-11 12:00:00,0.0,,United Kingdom,RETURN,False,original,2011-10-11,2011,10,1,True,PRICE_ZERO,True
570691,85231G,check,-110,2011-10-11 16:44:00,0.0,,United Kingdom,RETURN,False,original,2011-10-11,2011,10,1,True,PRICE_ZERO,True
570711,21622,damages,-45,2011-10-12 10:14:00,0.0,,United Kingdom,RETURN,False,original,2011-10-12,2011,10,2,True,PRICE_ZERO,True
570712,22121,?,-90,2011-10-12 10:15:00,0.0,,United Kingdom,RETURN,False,original,2011-10-12,2011,10,2,True,PRICE_ZERO,True
570873,23322,mouldy,-40,2011-10-12 16:41:00,0.0,,United Kingdom,RETURN,False,original,2011-10-12,2011,10,2,True,PRICE_ZERO,True
570874,23020,smashed,-4,2011-10-12 16:42:00,0.0,,United Kingdom,RETURN,False,original,2011-10-12,2011,10,2,True,PRICE_ZERO,True
571011,21078,SET/20 STRAWBERRY PAPER NAPKINS,-207,2011-10-13 12:13:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-13,2011,10,3,True,PRICE_ZERO,True
571010,22848,BREAD BIN DINER STYLE PINK,-16,2011-10-13 12:13:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-13,2011,10,3,True,PRICE_ZERO,True
571012,21402,RED  EGG  SPOON,-147,2011-10-13 12:15:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-13,2011,10,3,True,PRICE_ZERO,True
571013,23306,SET OF 36 DOILIES PANTRY DESIGN,-104,2011-10-13 12:16:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-13,2011,10,3,True,PRICE_ZERO,True
571024,22812,?,-270,2011-10-13 12:18:00,0.0,,United Kingdom,RETURN,False,original,2011-10-13,2011,10,3,True,PRICE_ZERO,True
571027,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,-36,2011-10-13 12:19:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-13,2011,10,3,True,PRICE_ZERO,True
571037,20669,RED HEART LUGGAGE TAG,-25,2011-10-13 12:58:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-13,2011,10,3,True,PRICE_ZERO,True
571112,22637,damages,-65,2011-10-13 17:36:00,0.0,,United Kingdom,RETURN,False,original,2011-10-13,2011,10,3,True,PRICE_ZERO,True
571113,21407,BROWN CHECK CAT DOORSTOP,-19,2011-10-13 17:37:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-13,2011,10,3,True,PRICE_ZERO,True
571114,23159,SET OF 5 PANCAKE DAY MAGNETS,-99,2011-10-13 17:40:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-13,2011,10,3,True,PRICE_ZERO,True
571115,82567,"AIRLINE LOUNGE,METAL SIGN",-73,2011-10-13 17:40:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-13,2011,10,3,True,PRICE_ZERO,True
571116,23131,?,-49,2011-10-13 17:46:00,0.0,,United Kingdom,RETURN,False,original,2011-10-13,2011,10,3,True,PRICE_ZERO,True
571124,72802A,Wet pallet-thrown away,-306,2011-10-14 09:36:00,0.0,,United Kingdom,RETURN,False,original,2011-10-14,2011,10,4,True,PRICE_ZERO,True
571126,72802A,?,-50,2011-10-14 09:53:00,0.0,,United Kingdom,RETURN,False,original,2011-10-14,2011,10,4,True,PRICE_ZERO,True
571130,72802C,check,-37,2011-10-14 10:05:00,0.0,,United Kingdom,RETURN,False,original,2011-10-14,2011,10,4,True,PRICE_ZERO,True
571131,72802B,check,-51,2011-10-14 10:13:00,0.0,,United Kingdom,RETURN,False,original,2011-10-14,2011,10,4,True,PRICE_ZERO,True
571254,23427,damaged,-2,2011-10-14 17:07:00,0.0,,United Kingdom,RETURN,False,original,2011-10-14,2011,10,4,True,PRICE_ZERO,True
571458,21761,damaged,-2,2011-10-17 14:02:00,0.0,,United Kingdom,RETURN,False,original,2011-10-17,2011,10,0,True,PRICE_ZERO,True
571459,20839,damages,-80,2011-10-17 14:03:00,0.0,,United Kingdom,RETURN,False,original,2011-10-17,2011,10,0,True,PRICE_ZERO,True
571686,22149,damages,-40,2011-10-18 14:22:00,0.0,,United Kingdom,RETURN,False,original,2011-10-18,2011,10,1,True,PRICE_ZERO,True
571687,22149,check,-46,2011-10-18 14:23:00,0.0,,United Kingdom,RETURN,False,original,2011-10-18,2011,10,1,True,PRICE_ZERO,True
571689,85135B,BLUE DRAGONFLY HELICOPTER,-27,2011-10-18 14:28:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-18,2011,10,1,True,PRICE_ZERO,True
571723,85211,S/4 GROOVY CAT MAGNETS,-1,2011-10-18 17:30:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-18,2011,10,1,True,PRICE_ZERO,True
571915,21627,check,-32,2011-10-19 15:34:00,0.0,,United Kingdom,RETURN,False,original,2011-10-19,2011,10,2,True,PRICE_ZERO,True
572341,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,-82,2011-10-24 10:36:00,0.0,,United Kingdom,RETURN,True,recovered,2011-10-24,2011,10,0,True,PRICE_ZERO,True
572468,72803A,damages,-160,2011-10-24 13:30:00,0.0,,United Kingdom,RETURN,False,original,2011-10-24,2011,10,0,True,PRICE_ZERO,True
572477,20665,adjustment,-15,2011-10-24 13:39:00,0.0,,United Kingdom,RETURN,False,original,2011-10-24,2011,10,0,True,PRICE_ZERO,True
